Index,Date,Daily Zoo Attendance,Log attendance,Revenue,Average Ticket Price,MaxTemp,Gas price,Total Ad Stock,Ad,Weather Condition,Weather Condition refined,Holiday/Events,Month,Season,day of the week,Weekend?,Events_recode,Weather_recode_2
772.0,2006-05-12,2096.0,7.647786045440933,19660.480000000003,9.38,72.0,3.21,943.0,yes,RAIN,RAIN,NONE,MAY,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
773.0,2006-05-13,4561.0,8.4252971767117,41961.2,9.2,71.0,3.22,961.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,MomsDay,MAY,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
774.0,2006-05-14,7192.0,8.880724576151456,65950.64,9.17,63.0,3.23,979.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,MomsDay,MAY,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
775.0,2006-05-15,3749.0,8.229244416735913,34040.92,9.08,66.0,3.2,939.0,yes,RAIN,RAIN,NONE,MAY,HIGH SEASON,Mon,No,NONE,NOT GOOD WEATHER
776.0,2006-05-16,2920.0,7.979338895262328,27272.8,9.34,65.0,3.18,903.0,yes,RAIN,RAIN,NONE,MAY,HIGH SEASON,Tue,No,NONE,NOT GOOD WEATHER
777.0,2006-05-17,10104.0,9.220686664030326,1010.4000000000001,0.1,72.0,3.18,872.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
778.0,2006-05-18,7052.0,8.861066543517762,66429.84,9.42,70.0,3.18,844.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
779.0,2006-05-19,10462.0,9.255504923930557,97819.7,9.35,63.0,3.17,819.0,yes,RAIN,RAIN,NONE,MAY,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
780.0,2006-05-20,7683.0,8.946765374867635,71605.56,9.32,70.0,3.17,796.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Sat,Yes,NONE,GOOD WEATHER
781.0,2006-05-21,6558.0,8.788440957404594,59874.54000000001,9.13,71.0,3.17,775.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Sun,Yes,NONE,GOOD WEATHER
782.0,2006-05-22,6293.0,8.747193183526933,57706.81,9.17,66.0,3.17,756.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
783.0,2006-05-23,7998.0,8.986946789406764,74221.43999999999,9.28,69.0,3.17,738.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
784.0,2006-05-24,18506.0,9.825850282808975,1850.6000000000001,0.1,74.0,3.17,722.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
785.0,2006-05-25,11145.0,9.31874624581997,103537.04999999999,9.29,77.0,3.16,707.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,MAY,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
786.0,2006-05-26,7579.0,8.93313654381203,69499.43,9.17,75.0,3.16,693.0,yes,RAIN,RAIN,NONE,MAY,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
787.0,2006-05-27,10492.0,9.258368340986765,95896.88,9.14,85.0,3.16,680.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,ButterflyBlast,MAY,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
788.0,2006-05-28,16996.0,9.740733301234702,154153.72,9.07,79.0,3.16,668.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,ButterflyBlast,MAY,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
789.0,2006-05-29,12052.0,9.396985900250192,109070.6,9.05,83.0,3.16,657.0,yes,RAIN,RAIN,ButterflyBlast,MAY,HIGH SEASON,Mon,No,Have Events,NOT GOOD WEATHER
790.0,2006-05-30,7735.0,8.953510763007166,73714.54999999999,9.53,82.0,3.16,646.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,MAY,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
791.0,2006-05-31,14375.0,9.573245865665552,1437.5,0.1,72.0,3.15,636.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,MAY,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
792.0,2006-06-01,8204.0,9.012377119192271,76379.24,9.31,81.0,3.15,626.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
793.0,2006-06-02,6601.0,8.79497643168877,60927.23,9.23,82.0,3.15,517.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
794.0,2006-06-03,1284.0,7.157735484249907,11697.24,9.11,70.0,3.15,473.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Sat,Yes,NONE,NOT GOOD WEATHER
795.0,2006-06-04,8507.0,9.048644632975885,77243.56,9.08,69.0,3.15,453.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Sun,Yes,NONE,NOT GOOD WEATHER
796.0,2006-06-05,8065.0,8.99528899055931,74198.0,9.2,71.0,3.15,441.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
797.0,2006-06-06,7219.0,8.88447171813916,66342.61,9.19,73.0,3.14,432.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
798.0,2006-06-07,4794.0,8.475120414994329,479.40000000000003,0.1,64.0,3.14,424.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Wed,No,NONE,NOT GOOD WEATHER
799.0,2006-06-08,4443.0,8.399085102935908,40875.6,9.2,67.0,3.14,417.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
800.0,2006-06-09,9535.0,9.16272451803452,87245.25,9.15,77.0,3.14,411.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
801.0,2006-06-10,9097.0,9.115699967822062,83328.52,9.16,67.0,3.14,405.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Sat,Yes,NONE,GOOD WEATHER
802.0,2006-06-11,13165.0,9.48531707193041,119538.2,9.08,71.0,3.14,399.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUNE,HIGH SEASON,Sun,Yes,NONE,GOOD WEATHER
803.0,2006-06-12,5879.0,8.679141958402255,54204.380000000005,9.22,74.0,3.14,430.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
804.0,2006-06-13,10278.0,9.237760967552175,94763.16,9.22,82.0,3.14,459.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUNE,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
805.0,2006-06-14,17048.0,9.743788173778453,1704.8000000000002,0.1,76.0,3.13,485.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
806.0,2006-06-15,9184.0,9.125218118559348,84400.95999999999,9.19,82.0,3.13,508.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
807.0,2006-06-16,8870.0,9.090430075303626,81870.1,9.23,87.0,3.13,530.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUNE,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
808.0,2006-06-17,9096.0,9.115590035430372,83137.44,9.14,85.0,3.13,549.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,DadsDay,JUNE,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
809.0,2006-06-18,7213.0,8.883640232503673,65566.17,9.09,88.0,3.13,568.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,DadsDay,JUNE,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
810.0,2006-06-19,5271.0,8.569975376855206,48229.65,9.15,89.0,3.13,592.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Mon,No,NONE,NOT GOOD WEATHER
811.0,2006-06-20,5074.0,8.531884740159228,46427.1,9.15,86.0,3.14,615.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
812.0,2006-06-21,18157.0,9.806811440270668,1815.7,0.1,82.0,3.14,637.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
813.0,2006-06-22,4870.0,8.490849216076635,44852.700000000004,9.21,88.0,3.15,656.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
814.0,2006-06-23,5298.0,8.575084669832014,48370.740000000005,9.13,86.0,3.15,675.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
815.0,2006-06-24,1679.0,7.425953657077541,15312.48,9.12,76.0,3.16,692.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Sat,Yes,NONE,NOT GOOD WEATHER
816.0,2006-06-25,2181.0,7.687538766201629,19781.670000000002,9.07,73.0,3.16,707.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Sun,Yes,NONE,NOT GOOD WEATHER
817.0,2006-06-26,3324.0,8.10892415597534,30148.68,9.07,75.0,3.17,722.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
818.0,2006-06-27,6082.0,8.71308886823731,55528.66,9.13,78.0,3.17,736.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUNE,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
819.0,2006-06-28,10778.0,9.285262298493443,1077.8,0.1,85.0,3.17,760.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Wed,No,NONE,NOT GOOD WEATHER
820.0,2006-06-29,5660.0,8.641179171197228,51732.4,9.14,83.0,3.18,782.0,yes,RAIN,RAIN,NONE,JUNE,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
821.0,2006-06-30,6220.0,8.735525185733225,57037.4,9.17,80.0,3.18,801.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUNE,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
822.0,2006-07-01,10299.0,9.239802082125802,93823.89,9.11,86.0,3.19,819.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,CatsNDogs,JUL,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
823.0,2006-07-02,10390.0,9.248599084093273,94549.0,9.1,91.0,3.19,835.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,CatsNDogs,JUL,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
824.0,2006-07-03,11715.0,9.368625350941896,106840.79999999999,9.12,88.0,3.2,798.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,INDEPDAY,JUL,HIGH SEASON,Mon,No,Have Events,GOOD WEATHER
825.0,2006-07-04,7910.0,8.9758830607617,71743.7,9.07,90.0,3.2,771.0,yes,RAIN,RAIN,INDEPDAY,JUL,HIGH SEASON,Tue,No,Have Events,NOT GOOD WEATHER
826.0,2006-07-05,5130.0,8.542860938164814,513.0,0.1,77.0,3.21,736.0,yes,RAIN,RAIN,NONE,JUL,HIGH SEASON,Wed,No,NONE,NOT GOOD WEATHER
827.0,2006-07-06,6962.0,8.848222068371385,63911.159999999996,9.18,80.0,3.21,704.0,yes,RAIN,RAIN,NONE,JUL,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
828.0,2006-07-07,10879.0,9.294589604421082,99760.43,9.17,80.0,3.22,675.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
829.0,2006-07-08,13837.0,9.535101442669385,126193.43999999999,9.12,82.0,3.22,650.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,JungleJuly,JUL,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
830.0,2006-07-09,9240.0,9.131297164635729,84176.4,9.11,85.0,3.22,626.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,JungleJuly,JUL,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
831.0,2006-07-10,5251.0,8.566173813637858,47994.14,9.14,83.0,3.23,605.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
832.0,2006-07-11,5816.0,8.668368019213355,52983.759999999995,9.11,88.0,3.23,586.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
833.0,2006-07-12,23877.0,10.080670931473959,2387.7000000000003,0.1,84.0,3.24,568.0,yes,RAIN,RAIN,NONE,JUL,HIGH SEASON,Wed,No,NONE,NOT GOOD WEATHER
834.0,2006-07-13,8797.0,9.082166033252674,80140.67,9.11,86.0,3.24,551.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
835.0,2006-07-14,7616.0,8.938006576471201,69762.56,9.16,81.0,3.24,536.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
836.0,2006-07-15,8563.0,9.055205875026193,77837.67,9.09,83.0,3.24,522.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Sat,Yes,NONE,GOOD WEATHER
837.0,2006-07-16,8385.0,9.034199674257309,76051.95,9.07,93.0,3.24,508.0,yes,SUNNY/CLOUDY,Sunny,NONE,JUL,HIGH SEASON,Sun,Yes,NONE,GOOD WEATHER
838.0,2006-07-17,3702.0,8.216628493133443,33836.28,9.14,97.0,3.24,496.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
839.0,2006-07-18,4830.0,8.482601746646619,44194.5,9.15,97.0,3.24,484.0,yes,RAIN,RAIN,NONE,JUL,HIGH SEASON,Tue,No,NONE,NOT GOOD WEATHER
840.0,2006-07-19,27624.0,10.226440239069829,2762.4,0.1,87.0,3.24,474.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
841.0,2006-07-20,8417.0,9.038008749211576,76931.38,9.14,84.0,3.24,463.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
842.0,2006-07-21,4552.0,8.423321975806166,41468.719999999994,9.11,87.0,3.24,454.0,yes,SNOW,SNOW,NONE,JUL,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
843.0,2006-07-22,3213.0,8.074960359115858,29206.17,9.09,82.0,3.24,445.0,yes,RAIN,RAIN,Bugmania,JUL,HIGH SEASON,Sat,Yes,Have Events,NOT GOOD WEATHER
844.0,2006-07-23,8833.0,9.086249986745132,80380.3,9.1,80.0,3.24,436.0,yes,RAIN,RAIN,Bugmania,JUL,HIGH SEASON,Sun,Yes,Have Events,NOT GOOD WEATHER
845.0,2006-07-24,6534.0,8.784774592161016,59786.100000000006,9.15,84.0,3.24,429.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
846.0,2006-07-25,8181.0,9.009569671513699,74610.71999999999,9.12,84.0,3.24,422.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
847.0,2006-07-26,38067.0,10.547103044065024,3806.7000000000003,0.1,85.0,3.24,415.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
848.0,2006-07-27,12237.0,9.412219427985669,112090.92,9.16,86.0,3.24,408.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
849.0,2006-07-28,5713.0,8.650499558724462,52045.43,9.11,93.0,3.24,401.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
850.0,2006-07-29,7676.0,8.94585385712759,69774.84,9.09,92.0,3.24,395.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Sat,Yes,NONE,GOOD WEATHER
851.0,2006-07-30,6846.0,8.831419819090131,62093.22,9.07,91.0,3.24,389.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,JUL,HIGH SEASON,Sun,Yes,NONE,GOOD WEATHER
852.0,2006-07-31,4097.0,8.318010277546872,37323.67,9.11,90.0,3.24,384.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,JUL,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
853.0,2006-08-01,2337.0,7.756623334538858,21173.22,9.06,97.0,3.24,379.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,AUG,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
854.0,2006-08-02,6470.0,8.774931387494947,647.0,0.1,97.0,3.24,374.0,yes,SUNNY/CLOUDY,Sunny,NONE,AUG,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
855.0,2006-08-03,1139.0,7.037905963447182,10524.36,9.24,99.0,3.24,369.0,yes,RAIN,RAIN,NONE,AUG,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
856.0,2006-08-04,4690.0,8.453187861440325,42679.0,9.1,93.0,3.24,364.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
857.0,2006-08-05,8268.0,9.020147920801659,75156.12,9.09,91.0,3.24,360.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,Kidsday,AUG,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
858.0,2006-08-06,10081.0,9.218407743053941,91636.29,9.09,83.0,3.24,356.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,Kidsday,AUG,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
859.0,2006-08-07,4720.0,8.459564078579602,43282.4,9.17,87.0,3.24,536.0,yes,RAIN,RAIN,NONE,AUG,HIGH SEASON,Mon,No,NONE,NOT GOOD WEATHER
860.0,2006-08-08,9022.0,9.107421317968342,82641.52,9.16,89.0,3.24,590.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,AUG,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
861.0,2006-08-09,32285.0,10.382358005060567,3228.5,0.1,81.0,3.24,605.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,AUG,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
862.0,2006-08-10,8219.0,9.0142038261485,75039.47,9.13,84.0,3.24,609.0,yes,RAIN,RAIN,NONE,AUG,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
863.0,2006-08-11,7637.0,8.940760134888384,69954.92,9.16,80.0,3.22,609.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
864.0,2006-08-12,13092.0,9.47975663562107,119268.12,9.11,79.0,3.21,608.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,AfricanAdventure,AUG,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
865.0,2006-08-13,15426.0,9.643809676493944,140376.6,9.1,83.0,3.2,607.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,AfricanAdventure,AUG,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
866.0,2006-08-14,8126.0,9.002824076547672,74271.64,9.14,82.0,3.18,648.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,AUG,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
867.0,2006-08-15,4284.0,8.36264243156764,39027.24,9.11,81.0,3.17,686.0,yes,RAIN,RAIN,NONE,AUG,HIGH SEASON,Tue,No,NONE,NOT GOOD WEATHER
868.0,2006-08-16,32114.0,10.37704735110963,3211.4,0.1,83.0,3.15,719.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,AUG,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
869.0,2006-08-17,9023.0,9.107532151994501,82470.22,9.14,84.0,3.13,750.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,AUG,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
870.0,2006-08-18,7278.0,8.892611378172106,66448.14,9.13,81.0,3.12,778.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
871.0,2006-08-19,10150.0,9.225228984469933,92263.5,9.09,81.0,3.1,804.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Sat,Yes,NONE,GOOD WEATHER
872.0,2006-08-20,8434.0,9.040026434306505,76833.73999999999,9.11,91.0,3.09,828.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Sun,Yes,NONE,GOOD WEATHER
873.0,2006-08-21,9006.0,9.105646300861517,82224.78000000001,9.13,88.0,3.07,860.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,PlayWeek,AUG,HIGH SEASON,Mon,No,Have Events,GOOD WEATHER
874.0,2006-08-22,8805.0,9.083075020930307,80477.70000000001,9.14,83.0,3.05,890.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,PlayWeek,AUG,HIGH SEASON,Tue,No,Have Events,GOOD WEATHER
875.0,2006-08-23,36880.0,10.51542467767053,3688.0,0.1,89.0,3.04,916.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,PlayWeek,AUG,HIGH SEASON,Wed,No,Have Events,GOOD WEATHER
876.0,2006-08-24,9135.0,9.119868468812108,83402.55,9.13,80.0,3.02,941.0,yes,RAIN,RAIN,PlayWeek,AUG,HIGH SEASON,Thu,No,Have Events,NOT GOOD WEATHER
877.0,2006-08-25,2726.0,7.9105906122564775,24752.08,9.08,78.0,3.01,963.0,yes,RAIN,RAIN,PlayWeek,AUG,HIGH SEASON,Fri,No,Have Events,NOT GOOD WEATHER
878.0,2006-08-26,4617.0,8.43750042250699,41968.53,9.09,71.0,2.99,984.0,yes,RAIN,RAIN,PlayWeek,AUG,HIGH SEASON,Sat,Yes,Have Events,NOT GOOD WEATHER
879.0,2006-08-27,1603.0,7.3796321526095525,14603.33,9.11,74.0,2.98,1000.0,yes,RAIN,RAIN,PlayWeek,AUG,HIGH SEASON,Sun,Yes,Have Events,NOT GOOD WEATHER
880.0,2006-08-28,2427.0,7.794411205726601,22109.969999999998,9.11,79.0,2.96,1017.0,yes,RAIN,RAIN,NONE,AUG,HIGH SEASON,Mon,No,NONE,NOT GOOD WEATHER
881.0,2006-08-29,925.0,6.829793737512425,8417.5,9.1,72.0,2.95,1032.0,yes,RAIN,RAIN,NONE,AUG,HIGH SEASON,Tue,No,NONE,NOT GOOD WEATHER
882.0,2006-08-30,15649.0,9.658162296163171,1564.9,0.1,76.0,2.93,1046.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
883.0,2006-08-31,10785.0,9.285911558823257,98682.75,9.15,73.0,2.92,1060.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,AUG,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
884.0,2006-09-01,7032.0,8.858226439365012,64202.16,9.13,70.0,2.9,1072.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,SEP,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
885.0,2006-09-02,310.0,5.736572297479192,2821.0,9.1,69.0,2.89,1084.0,yes,RAIN,RAIN,RetroWeeknd,SEP,HIGH SEASON,Sat,Yes,Have Events,NOT GOOD WEATHER
886.0,2006-09-03,11039.0,9.309189736018352,100565.29,9.11,78.0,2.87,1096.0,yes,RAIN,RAIN,RetroWeeknd,SEP,HIGH SEASON,Sun,Yes,Have Events,NOT GOOD WEATHER
887.0,2006-09-04,13916.0,9.540794536271832,126774.76,9.11,79.0,2.86,909.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,RetroWeeknd,SEP,HIGH SEASON,Mon,No,Have Events,GOOD WEATHER
888.0,2006-09-05,1745.0,7.4645098346365275,20242.0,11.6,71.0,2.84,838.0,yes,RAIN,RAIN,NONE,SEP,HIGH SEASON,Tue,No,NONE,NOT GOOD WEATHER
889.0,2006-09-06,4451.0,8.400884069015854,445.1,0.1,76.0,2.83,806.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,SEP,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
890.0,2006-09-07,2982.0,8.000349495324684,35157.78,11.79,80.0,2.81,787.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,SEP,HIGH SEASON,Thu,No,NONE,GOOD WEATHER
891.0,2006-09-08,2496.0,7.822444729489319,29427.839999999997,11.79,80.0,2.8,775.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,SEP,HIGH SEASON,Fri,No,NONE,GOOD WEATHER
892.0,2006-09-09,9118.0,9.118005760773388,105859.98,11.61,81.0,2.78,767.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,Grandparents,SEP,HIGH SEASON,Sat,Yes,Have Events,GOOD WEATHER
893.0,2006-09-10,10270.0,9.236982302922604,119440.1,11.63,74.0,2.77,761.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,Grandparents,SEP,HIGH SEASON,Sun,Yes,Have Events,GOOD WEATHER
894.0,2006-09-11,1465.0,7.289610521451167,17462.8,11.92,71.0,2.75,922.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,SEP,HIGH SEASON,Mon,No,NONE,GOOD WEATHER
895.0,2006-09-12,1729.0,7.455298485683291,20557.81,11.89,70.0,2.74,894.0,yes,SUNNY/CLOUDY,PARTLY CLOUDY,NONE,SEP,HIGH SEASON,Tue,No,NONE,GOOD WEATHER
896.0,2006-09-13,4439.0,8.398184404834035,443.90000000000003,0.1,71.0,2.73,853.0,yes,SUNNY/CLOUDY,MOSTLY CLOUDY,NONE,SEP,HIGH SEASON,Wed,No,NONE,GOOD WEATHER
897.0,2006-09-14,117.0,4.762173934797756,1393.47,11.91,69.0,2.71,815.0,yes,RAIN,RAIN,NONE,SEP,HIGH SEASON,Thu,No,NONE,NOT GOOD WEATHER
898.0,2006-09-15,238.0,5.472270673671475,2836.96,11.92,68.0,2.7,781.0,yes,RAIN,RAIN,NONE,SEP,HIGH SEASON,Fri,No,NONE,NOT GOOD WEATHER
