Shape,Carat,Cut,Color,Clarity,Polish,Symmetry,L/W Ratio,Report,Depth,Table,Fluorescence,Culet,Date Loose,Price,ln price,ln carat
Round,1.03,Ideal,G,VS1,EX,EX,1.0,GIA,62.4,56.0,Faint,None,2008-12-11,7263.0,8.890548245606167,0.02955880224154443
Round,0.9,Ideal,G,VVS1,EX,EX,1.0,GIA,61.9,57.0,None,None,2008-12-11,7273.0,8.89192414015454,-0.10536051565782628
Round,0.9,Ideal,G,VVS1,EX,EX,1.01,GIA,62.7,55.0,None,None,2008-12-11,7273.0,8.89192414015454,-0.10536051565782628
Round,0.9,Ideal,G,VVS1,EX,EX,1.01,GIA,62.1,55.0,None,None,2008-12-11,7273.0,8.89192414015454,-0.10536051565782628
Round,0.9,Ideal,G,VVS1,EX,EX,1.0,GIA,61.8,57.0,None,None,2008-12-11,7273.0,8.89192414015454,-0.10536051565782628
Princess,1.21,Very Good,G,VVS1,VG,VG,1.04,GIA,69.3,70.0,None,None,2008-12-10,7278.0,8.892611378172106,0.1906203596086497
Princess,1.18,Very Good,G,IF,EX,VG,1.04,GIA,68.1,72.0,None,None,2008-12-10,7281.0,8.893023494394711,0.16551443847757333
Princess,1.21,Very Good,G,VVS2,VG,VG,1.04,GIA,72.0,66.0,None,None,2008-12-10,7281.0,8.893023494394711,0.1906203596086497
Princess,1.23,Very Good,G,VS1,VG,VG,1.03,GIA,72.2,70.0,None,None,2008-12-11,7281.0,8.893023494394711,0.20701416938432612
Round,1.01,Very Good,G,VS2,VG,VG,1.01,GIA,61.2,62.0,None,None,2008-12-12,7283.0,8.893298144217916,0.009950330853168092
Round,1.02,Very Good,G,VS1,VG,EX,1.01,GIA,61.8,59.0,None,None,2008-12-10,7293.0,8.894670262984233,0.01980262729617973
Round,1.03,Very Good,G,VS1,EX,EX,1.0,GIA,58.5,59.0,None,None,2008-12-18,7296.0,8.895081531754167,0.02955880224154443
Round,1.03,Ideal,G,VS1,VG,EX,1.0,GIA,62.2,59.0,Medium,None,2008-12-10,7296.0,8.895081531754167,0.02955880224154443
Round,1.0,Very Good,G,VVS1,EX,EX,1.02,GIA,61.7,60.0,Faint,None,2008-12-10,7298.0,8.895355616996392,0.0
Emerald,1.26,Good,D,VS2,VG,G,1.54,GIA,70.4,72.0,Faint,None,2008-12-10,7299.0,8.895492631451633,0.23111172096338664
Round,1.06,Very Good,D,SI1,VG,VG,1.01,GIA,61.3,55.0,None,None,2008-12-17,7305.0,8.8963143241848,0.058268908123975824
Princess,1.24,Very Good,G,VS1,VG,G,1.02,GIA,74.7,73.0,None,None,2008-12-11,7307.0,8.896588071791218,0.2151113796169455
Round,1.05,Ideal,G,VS1,EX,EX,1.01,GIA,62.0,55.0,None,None,2008-12-10,7312.0,8.897272113133987,0.04879016416943205
Princess,1.1,Very Good,D,VVS1,VG,VG,1.05,GIA,73.1,66.0,None,None,2008-12-10,7318.0,8.898092345579153,0.09531017980432493
Princess,1.1,Very Good,D,VVS1,VG,VG,1.03,GIA,70.3,69.0,None,None,2008-12-10,7318.0,8.898092345579153,0.09531017980432493
Emerald,1.2,Good,D,VVS2,VG,G,1.41,GIA,70.5,73.0,None,None,2008-12-11,7326.0,8.89918494333876,0.1823215567939546
Princess,1.12,Very Good,D,VVS1,VG,VG,1.04,GIA,69.1,74.0,None,None,2008-12-10,7338.0,8.900821604915228,0.11332868530700327
Round,1.01,Good,D,VS2,EX,VG,1.01,GIA,61.8,59.0,Faint,None,2008-12-10,7346.0,8.901911226379612,0.009950330853168092
Emerald,0.92,Good,D,IF,VG,G,1.21,GIA,56.9,70.0,None,None,2008-12-10,7378.0,8.906257878156621,-0.08338160893905101
Emerald,1.24,Very Good,D,VS1,EX,G,1.33,GIA,68.0,61.0,Faint,None,2008-12-10,7381.0,8.906664409770052,0.2151113796169455
Round,0.7,Ideal,D,IF,EX,EX,1.01,GIA,61.9,56.0,Medium,None,2008-12-10,7383.0,8.906935339059165,-0.35667494393873245
Round,0.92,Very Good,D,VVS2,VG,EX,1.01,GIA,62.5,58.0,Medium,None,2008-12-10,7385.0,8.90720619496548,-0.08338160893905101
Emerald,1.12,Very Good,D,VS1,G,G,1.24,GIA,65.3,68.0,Medium Blue,Medium,2008-12-10,7387.0,8.907476977528738,0.11332868530700327
Princess,1.07,Very Good,D,VS1,VG,VG,1.02,GIA,70.3,70.0,None,None,2008-12-10,7391.0,8.908018322784887,0.06765864847381486
Princess,1.07,Very Good,D,VS1,EX,VG,1.02,GIA,71.4,68.0,None,None,2008-12-10,7391.0,8.908018322784887,0.06765864847381486
Princess,1.07,Very Good,D,VS1,VG,VG,1.03,GIA,71.4,68.0,None,None,2008-12-10,7391.0,8.908018322784887,0.06765864847381486
Round,1.3,Very Good,D,SI2,VG,VG,1.01,GIA,62.4,57.0,None,None,2008-12-10,7404.0,8.909775673693389,0.26236426446749106
Princess,0.93,Very Good,D,IF,VG,VG,1.04,GIA,72.9,74.0,None,None,2008-12-11,7417.0,8.911529941736559,-0.07257069283483537
Round,1.0,Very Good,D,VS2,VG,VG,1.01,GIA,63.1,57.0,None,None,2008-12-10,7429.0,8.913146539151807,0.0
Round,1.0,Very Good,D,VS2,VG,VG,1.0,GIA,63.1,61.0,None,None,2008-12-10,7429.0,8.913146539151807,0.0
Round,1.0,Very Good,D,VS2,EX,EX,1.01,GIA,61.7,53.0,None,None,2008-12-10,7448.0,8.915700818956903,0.0
Round,1.03,Ideal,E,VS2,EX,VG,1.01,GIA,60.9,57.0,None,None,2008-12-10,7518.0,8.925055424124123,0.02955880224154443
Princess,1.21,Very Good,E,VS1,VG,VG,1.01,GIA,73.4,67.0,None,None,2008-12-10,7519.0,8.925188429378027,0.1906203596086497
Round,1.06,Signature-Ideal,E,SI1,EX,EX,1.0,GIA,61.4,56.0,None,None,2008-12-10,7522.0,8.925587339030281,0.058268908123975824
Round,1.0,Good,E,VS1,EX,VG,1.0,GIA,64.9,57.0,None,None,2008-12-11,7529.0,8.926517509850122,0.0
Emerald,1.58,Fair,E,SI2,G,VG,1.39,GIA,54.9,67.0,None,None,2008-12-10,7532.0,8.926915889777042,0.4574248470388755
Emerald,1.51,Fair,E,SI1,VG,G,1.48,GIA,78.4,67.0,Medium,None,2008-12-10,7534.0,8.927181388251986,0.412109650826833
Round,1.03,Ideal,E,VS2,EX,EX,1.01,GIA,60.6,57.0,Medium,None,2008-12-18,7542.0,8.928242677818302,0.02955880224154443
Round,1.07,Ideal,E,VS2,ID,ID,1.01,AGSL,62.2,57.0,Negligible,None,2008-12-10,7551.0,8.929435283803425,0.06765864847381486
Round,1.0,Very Good,E,VS1,VG,VG,1.02,GIA,60.3,59.0,None,None,2008-12-11,7574.0,8.93247660846174,0.0
Round,1.0,Very Good,E,VS1,G,VG,1.01,GIA,63.7,57.0,Medium Blue,None,2008-12-12,7576.0,8.932740634865914,0.0
Round,0.96,Very Good,E,IF,EX,EX,1.01,GIA,61.2,60.0,Medium Blue,None,2008-12-17,7580.0,8.933268478636418,-0.040821994520255166
Round,1.06,Very Good,E,VS2,VG,VG,1.01,GIA,63.0,58.0,None,None,2008-12-10,7585.0,8.933927891782632,0.058268908123975824
Emerald,1.52,Fair,E,SI2,VG,G,1.29,GIA,70.3,76.0,None,None,2008-12-11,7592.0,8.934850340289763,0.41871033485818504
Round,1.06,Good,E,VS2,VG,EX,1.01,GIA,58.1,58.0,Medium Blue,None,2008-12-17,7597.0,8.935508711503221,0.058268908123975824
Round,1.01,Good,E,VS1,EX,VG,1.01,GIA,65.0,59.0,None,None,2008-12-11,7598.0,8.935640333747571,0.009950330853168092
Emerald,1.28,Very Good,E,VS1,VG,G,1.29,GIA,69.3,57.0,None,Small,2008-12-11,7598.0,8.935640333747571,0.2468600779315258
Emerald,1.31,Very Good,E,VS2,VG,VG,1.33,GIA,69.8,57.0,None,None,2008-12-10,7601.0,8.936035096566041,0.2700271372130602
Round,1.0,Ideal,E,VS2,EX,VG,1.01,GIA,60.8,60.0,None,None,2008-12-11,7605.0,8.936561204693394,0.0
Round,1.01,Very Good,E,VS1,VG,VG,1.02,GIA,62.1,57.0,None,None,2008-12-10,7609.0,8.937087036176523,0.009950330853168092
Round,1.51,Good,I,SI1,VG,VG,1.01,GIA,65.4,56.0,None,None,2008-12-10,7761.0,8.95686647085414,0.412109650826833
Round,1.5,Fair,I,SI1,VG,G,1.01,GIA,65.4,60.0,None,None,2008-12-10,7765.0,8.957381735582787,0.4054651081081644
Emerald,1.11,Signature-Ideal,G,VVS1,EX,VG,1.4,GIA,66.8,66.0,None,Small,2008-12-10,7766.0,8.957510510291613,0.10436001532424286
Round,1.11,Ideal,G,VS1,EX,EX,1.01,GIA,62.0,55.0,Strong,None,2008-12-10,7772.0,8.95828281049733,0.10436001532424286
Round,1.0,Very Good,G,VVS1,VG,VG,1.01,GIA,64.0,57.0,None,None,2008-12-10,7788.0,8.960339366492091,0.0
Emerald,1.27,Very Good,D,VS2,G,VG,1.33,GIA,66.7,68.0,Faint Blue,Very Small,2008-12-10,7789.0,8.960467760919949,0.23901690047049992
Round,1.17,Ideal,I,VVS1,VG,VG,1.01,GIA,62.1,55.0,None,None,2008-12-10,7793.0,8.96098117384356,0.1570037488096647
Round,1.23,Ideal,I,VVS2,ID,ID,1.0,AGSL,62.0,55.0,None,Pointed,2008-12-10,7793.0,8.96098117384356,0.20701416938432612
Princess,1.63,Very Good,I,VVS2,VG,VG,1.04,GIA,74.3,72.0,Faint,None,2008-12-10,7795.0,8.961237781491876,0.4885800148186709
Round,1.03,Very Good,D,VS2,VG,VG,1.01,GIA,62.8,59.0,None,None,2008-12-10,7796.0,8.961366060627451,0.02955880224154443
Round,1.03,Very Good,D,VS2,VG,EX,1.01,GIA,63.1,58.0,None,None,2008-12-10,7796.0,8.961366060627451,0.02955880224154443
Round,1.29,Ideal,G,SI1,EX,VG,1.02,GIA,60.9,56.0,None,Very Small,2008-12-10,7796.0,8.961366060627451,0.25464221837358075
Round,1.11,Signature-Ideal,G,VS2,EX,EX,1.01,GIA,61.4,57.0,None,None,2008-12-10,7805.0,8.962519832949532,0.10436001532424286
Round,1.26,Ideal,G,SI1,VG,VG,1.01,GIA,62.0,60.0,None,None,2008-12-11,7806.0,8.96264794774056,0.23111172096338664
Round,1.04,Very Good,G,VVS2,G,G,1.02,GIA,61.7,58.0,None,Very Small,2008-12-10,7807.0,8.962776046120291,0.03922071315328133
Round,1.51,Very Good,I,SI1,EX,EX,1.01,GIA,64.2,55.0,Faint,None,2008-12-10,7808.0,8.962904128092928,0.412109650826833
Round,1.52,Good,G,SI2,G,G,1.02,GIA,64.5,57.0,Strong,None,2008-12-10,7808.0,8.962904128092928,0.41871033485818504
Emerald,1.58,Very Good,I,VS2,EX,EX,1.31,GIA,67.4,70.0,None,Very Small,2008-12-10,7808.0,8.962904128092928,0.4574248470388755
Round,1.18,Ideal,G,VS2,VG,VG,1.01,GIA,60.0,59.0,None,None,2008-12-17,7809.0,8.963032193662675,0.16551443847757333
Princess,1.29,Very Good,G,VS1,G,G,1.02,GIA,73.4,72.0,None,None,2008-12-10,7810.0,8.963160242833732,0.25464221837358075
Princess,1.6,Very Good,I,VVS2,VG,VG,1.04,GIA,71.9,73.0,None,None,2008-12-10,7812.0,8.96341629199657,0.47000362924573563
Princess,1.51,Good,I,VS1,VG,VG,1.02,GIA,75.7,71.0,None,None,2008-12-10,7813.0,8.963544291996744,0.412109650826833
Emerald,1.51,Fair,I,IF,G,G,1.37,GIA,63.5,76.0,None,None,2008-12-10,7814.0,8.963672275615016,0.412109650826833
Round,1.15,Ideal,G,VS1,EX,EX,1.01,GIA,61.5,59.0,None,None,2008-12-12,7815.0,8.963800242855577,0.13976194237515863
Round,1.01,Ideal,D,VS2,VG,EX,1.01,GIA,59.5,61.0,None,None,2008-12-17,7816.0,8.96392819372262,0.009950330853168092
Emerald,1.63,Good,I,VVS2,VG,G,1.36,GIA,70.7,70.0,None,None,2008-12-10,7816.0,8.96392819372262,0.4885800148186709
Round,1.6,Ideal,I,SI2,ID,ID,1.01,AGSL,61.8,56.0,Negligible,None,2008-12-10,7817.0,8.96405612822033,0.47000362924573563
Round,1.01,Very Good,D,VS2,EX,VG,1.0,GIA,63.0,58.0,None,None,2008-12-10,7818.0,8.9641840463529,0.009950330853168092
Round,1.22,Ideal,G,VS2,VG,EX,1.01,GIA,62.5,56.0,Medium,None,2008-12-10,7822.0,8.96469555531546,0.19885085874516517
Round,0.91,Ideal,G,IF,EX,EX,1.01,GIA,62.4,57.0,None,None,2008-12-11,7823.0,8.96482339168508,-0.09431067947124129
Round,1.29,Very Good,G,SI1,VG,G,1.01,GIA,62.8,55.0,None,None,2008-12-10,7823.0,8.96482339168508,0.25464221837358075
Round,1.08,Signature-Ideal,G,VS2,EX,EX,1.01,GIA,61.6,56.0,None,None,2008-12-10,7824.0,8.964951211714654,0.0769610411361284
Round,1.21,Ideal,G,VS2,VG,VG,1.0,GIA,61.2,59.0,None,None,2008-12-17,7828.0,8.965462328515967,0.1906203596086497
Round,1.3,Ideal,I,VS2,EX,EX,1.01,GIA,62.4,57.0,None,None,2008-12-17,7834.0,8.966228514225776,0.26236426446749106
Round,1.05,Very Good,D,VS2,G,EX,1.01,GIA,62.4,59.0,Medium,None,2008-12-10,7837.0,8.966611387052865,0.04879016416943205
Round,1.09,Ideal,G,VS1,VG,VG,1.0,GIA,61.8,56.0,Faint,None,2008-12-10,7839.0,8.966866554188723,0.08617769624105241
Round,1.09,Very Good,G,VS1,VG,VG,1.01,GIA,62.7,56.0,None,None,2008-12-10,7839.0,8.966866554188723,0.08617769624105241
Round,1.03,Very Good,G,IF,VG,G,1.02,GIA,61.2,54.0,Faint,Very Small,2008-12-10,7842.0,8.967249182852276,0.02955880224154443
Round,1.09,Ideal,G,VS1,EX,EX,1.0,GIA,60.9,58.0,None,None,2008-12-10,7843.0,8.967376693212666,0.08617769624105241
Round,1.04,Ideal,D,VS1,EX,EX,1.01,GIA,62.1,59.0,Strong Blue,None,2008-12-10,7849.0,8.968141414126814,0.03922071315328133
Emerald,1.2,Fair,D,VVS2,VG,VG,1.48,GIA,75.5,70.0,None,None,2008-12-10,7851.0,8.968396191198256,0.1823215567939546
Emerald,1.1,Very Good,D,VVS1,EX,VG,1.24,GIA,62.8,65.0,None,Very Small,2008-12-10,7854.0,8.968778235137956,0.09531017980432493
Princess,1.53,Very Good,I,VS1,VG,G,1.12,GIA,73.9,74.0,None,None,2008-12-10,7858.0,8.969287400118406,0.4252677354043441
Round,0.9,Very Good,D,VVS2,EX,EX,1.0,GIA,60.4,61.0,None,None,2008-12-11,7859.0,8.969414650866176,-0.10536051565782628
Round,1.03,Ideal,D,VS2,EX,EX,1.01,GIA,61.9,58.0,Medium,None,2008-12-10,7864.0,8.970050661827003,0.02955880224154443
Round,1.04,Very Good,D,VS2,VG,VG,1.0,GIA,63.3,59.0,None,None,2008-12-10,7865.0,8.970177815492379,0.03922071315328133
Round,1.29,Ideal,I,VVS2,EX,EX,1.0,GIA,62.5,55.0,None,None,2008-12-11,7869.0,8.970686268534983,0.25464221837358075
Round,1.41,Ideal,I,SI1,EX,EX,1.01,GIA,62.7,56.0,Medium,None,2008-12-11,7871.0,8.97094039814245,0.34358970439007686
Princess,1.5,Very Good,I,VVS2,VG,G,1.09,GIA,71.1,71.0,None,None,2008-12-10,7871.0,8.97094039814245,0.4054651081081644
Emerald,1.01,Good,D,VVS1,EX,EX,1.4,GIA,70.7,67.0,None,Very Small,2008-12-10,7875.0,8.971448463693834,0.009950330853168092
Emerald,1.56,Very Good,I,VS1,VG,EX,1.12,GIA,61.3,69.0,None,None,2008-12-10,7875.0,8.971448463693834,0.44468582126144574
Round,0.92,Very Good,D,VVS2,VG,VG,1.01,GIA,62.6,58.0,None,None,2008-12-10,7876.0,8.971575439759016,-0.08338160893905101
Round,1.41,Good,I,VS2,EX,VG,1.01,GIA,57.2,59.0,Strong,None,2008-12-10,7876.0,8.971575439759016,0.34358970439007686
Princess,1.05,Very Good,D,VVS1,VG,G,1.04,GIA,65.8,75.0,None,None,2008-12-10,7882.0,8.97233695775495,0.04879016416943205
Round,1.05,Very Good,D,VS2,EX,VG,1.01,GIA,60.8,58.0,None,Very Small,2008-12-10,7885.0,8.972717499397138,0.04879016416943205
Round,1.18,Very Good,I,IF,EX,EX,1.01,GIA,59.7,57.0,Strong,None,2008-12-10,7895.0,8.973984926689743,0.16551443847757333
Princess,1.02,Very Good,D,IF,EX,G,1.05,GIA,72.2,70.0,Medium,None,2008-12-10,7905.0,8.975250749643573,0.01980262729617973
Emerald,1.21,Good,D,VVS2,G,G,1.63,GIA,71.7,68.0,None,None,2008-12-10,7905.0,8.975250749643573,0.1906203596086497
Round,0.9,Very Good,D,VVS2,VG,VG,1.01,GIA,62.2,59.0,None,None,2008-12-10,7961.0,8.982309899088579,-0.10536051565782628
Round,1.03,Ideal,D,VS2,EX,EX,1.01,GIA,61.8,59.0,Medium,None,2008-12-11,7981.0,8.984818995876008,0.02955880224154443
Princess,1.83,Very Good,J,VS2,VG,VG,1.01,GIA,74.2,68.0,None,None,2008-12-11,8028.0,8.990690709916228,0.6043159668533296
Round,1.56,Good,J,VS2,EX,EX,1.01,AGSL,57.8,62.0,None,Pointed,2008-12-10,8033.0,8.991313336173812,0.44468582126144574
Emerald,1.26,Very Good,E,VVS1,VG,G,1.53,GIA,66.5,68.0,None,Very Small,2008-12-10,8038.0,8.991935575009146,0.23111172096338664
Round,1.05,Very Good,E,VS1,VG,G,1.03,GIA,59.8,59.0,Medium,Very Small,2008-12-10,8045.0,8.992806059426483,0.04879016416943205
Round,1.57,Very Good,J,VS2,EX,EX,1.01,GIA,62.7,59.0,None,None,2008-12-10,8047.0,8.993054630146133,0.45107561936021673
Round,1.05,Very Good,E,VS2,VG,VG,1.01,GIA,62.9,59.0,None,None,2008-12-17,8048.0,8.99317889233952,0.04879016416943205
Princess,1.12,Very Good,E,VVS2,VG,VG,1.01,GIA,70.0,69.0,None,None,2008-12-10,8051.0,8.993551586299981,0.11332868530700327
Round,1.02,Ideal,E,VS2,EX,EX,1.0,GIA,62.2,55.0,None,None,2008-12-11,8079.0,8.997023381479709,0.01980262729617973
Round,1.02,Ideal,E,VS2,EX,EX,1.0,GIA,61.7,57.0,None,None,2008-12-11,8079.0,8.997023381479709,0.01980262729617973
Round,1.02,Ideal,E,VS2,EX,EX,1.0,GIA,61.9,55.0,None,None,2008-12-11,8079.0,8.997023381479709,0.01980262729617973
Emerald,1.55,Very Good,E,SI2,VG,G,1.16,GIA,68.9,58.0,None,Small,2008-12-10,8081.0,8.997270906233448,0.4382549309311553
Emerald,1.31,Very Good,E,VS1,G,VG,1.47,GIA,63.5,58.0,Faint,None,2008-12-10,8084.0,8.997642078523512,0.2700271372130602
Round,1.53,Ideal,J,VS2,EX,EX,1.01,GIA,61.5,59.0,Medium Blue,None,2008-12-10,8098.0,8.999372396592106,0.4252677354043441
Round,0.91,Very Good,E,IF,EX,VG,1.01,GIA,60.1,59.0,Strong,None,2008-12-10,8104.0,9.000113045928519,-0.09431067947124129
Round,1.56,Very Good,J,SI1,G,VG,1.01,GIA,59.6,58.0,Faint,Very Small,2008-12-10,8108.0,9.000606507571892,0.44468582126144574
Round,1.13,Very Good,E,VS2,VG,EX,1.01,GIA,62.2,59.0,None,None,2008-12-10,8117.0,9.001715906761175,0.12221763272424911
Round,1.51,Very Good,J,VS2,VG,G,1.01,GIA,61.0,58.0,Medium,Very Small,2008-12-10,8117.0,9.001715906761175,0.412109650826833
Round,0.9,Good,E,VVS1,EX,VG,1.01,GIA,63.4,60.0,None,None,2008-12-11,8120.0,9.002085433155724,-0.10536051565782628
Princess,1.11,Very Good,E,VVS1,VG,VG,1.0,GIA,72.4,72.0,None,None,2008-12-17,8138.0,9.004299728561636,0.10436001532424286
Round,0.96,Very Good,E,VVS2,VG,VG,1.01,GIA,60.6,61.0,None,None,2008-12-10,8141.0,9.004668301573977,-0.040821994520255166
Round,1.5,Good,J,VS1,VG,VG,1.0,GIA,60.7,61.0,Faint,None,2008-12-10,8142.0,9.004791129062925,0.4054651081081644
Round,1.57,Very Good,J,SI1,G,VG,1.0,GIA,62.1,58.0,Faint,None,2008-12-10,8153.0,9.006141236662911,0.45107561936021673
Round,1.03,Ideal,E,VS2,EX,EX,1.01,GIA,60.6,56.0,None,None,2008-12-11,8157.0,9.00663173330058,0.02955880224154443
Round,1.54,Ideal,J,VS2,EX,EX,1.01,GIA,61.9,58.0,None,None,2008-12-10,8160.0,9.006999447958153,0.43178241642553783
Round,1.02,Very Good,E,VS1,VG,VG,1.0,GIA,63.0,55.0,None,None,2008-12-17,8162.0,9.00724451596575,0.01980262729617973
Round,1.52,Ideal,J,VS1,EX,EX,1.01,GIA,61.5,59.0,None,None,2008-12-10,8162.0,9.00724451596575,0.41871033485818504
Round,1.44,Ideal,J,VS1,EX,EX,1.01,GIA,59.7,61.0,None,None,2008-12-10,8175.0,9.008835995765454,0.36464311358790924
Round,1.63,Very Good,J,SI1,VG,VG,1.01,GIA,61.5,57.0,None,None,2008-12-10,8181.0,9.009569671513699,0.4885800148186709
Round,1.02,Very Good,D,VS2,EX,EX,1.01,GIA,62.8,59.0,None,None,2008-12-10,8182.0,9.009691898489343,0.01980262729617973
Round,1.02,Very Good,D,VS2,VG,G,1.01,GIA,62.2,57.0,Faint,None,2008-12-17,8182.0,9.009691898489343,0.01980262729617973
Emerald,1.31,Very Good,E,VVS2,EX,VG,1.39,GIA,68.3,63.0,None,None,2008-12-10,8182.0,9.009691898489343,0.2700271372130602
Round,1.0,Very Good,D,VS2,EX,EX,1.01,GIA,62.6,58.0,Faint,None,2008-12-12,8187.0,9.010302809376448,0.0
Round,1.03,Ideal,D,VS2,VG,VG,1.01,GIA,60.4,59.0,None,None,2008-12-10,8187.0,9.010302809376448,0.02955880224154443
Round,1.21,Very Good,E,SI1,VG,VG,1.0,GIA,64.2,56.0,None,None,2008-12-17,8188.0,9.01042494678118,0.1906203596086497
Round,1.21,Very Good,E,SI1,VG,G,1.0,GIA,62.1,59.0,None,None,2008-12-17,8188.0,9.01042494678118,0.1906203596086497
Round,1.67,Ideal,J,VS2,EX,EX,1.01,GIA,62.2,57.0,Faint,None,2008-12-10,8196.0,9.011401509358791,0.5128236264286637
Round,1.07,Signature-Ideal,D,SI1,EX,EX,1.01,GIA,61.5,56.0,None,Very Small,2008-12-10,8200.0,9.011889433252344,0.06765864847381486
Round,1.51,Ideal,J,VS1,EX,EX,1.0,GIA,61.9,57.0,None,None,2008-12-10,8206.0,9.012620873002131,0.412109650826833
Round,1.01,Ideal,D,VS2,EX,EX,1.0,GIA,62.4,54.0,None,None,2008-12-17,8215.0,9.01371703047137,0.009950330853168092
Emerald,1.09,Very Good,D,VVS1,EX,VG,1.34,GIA,68.3,64.0,None,None,2008-12-17,8215.0,9.01371703047137,0.08617769624105241
Round,0.9,Very Good,D,VVS2,EX,EX,1.01,GIA,61.3,63.0,Faint,None,2008-12-10,8216.0,9.013838751608395,-0.10536051565782628
Emerald,1.22,Very Good,D,VVS2,G,VG,1.42,GIA,64.3,64.0,None,None,2008-12-10,8220.0,9.014325488050225,0.19885085874516517
Round,1.0,Very Good,D,VS2,VG,VG,1.01,GIA,63.0,57.0,Faint,None,2008-12-17,8224.0,9.014811987694946,0.0
Round,0.92,Very Good,D,VVS2,EX,EX,1.0,GIA,63.8,59.0,None,None,2008-12-10,8227.0,9.01517670716893,-0.08338160893905101
Round,1.22,Signature-Ideal,D,SI1,EX,EX,1.01,GIA,61.6,56.0,Medium Blue,None,2008-12-10,8228.0,9.015298250772847,0.19885085874516517
Round,0.9,Ideal,D,VVS2,VG,EX,1.0,GIA,62.9,58.0,Faint,None,2008-12-11,8258.0,9.018937706446035,-0.10536051565782628
Round,1.5,Very Good,J,VS1,EX,VG,1.01,GIA,59.8,59.0,Medium,None,2008-12-10,8262.0,9.01942196795671,0.4054651081081644
Round,1.53,Ideal,J,VS2,EX,EX,1.01,GIA,60.6,62.0,Faint,None,2008-12-10,8266.0,9.019905995071678,0.4252677354043441
Round,1.02,Very Good,D,VS1,EX,EX,1.0,GIA,63.9,57.0,Medium,None,2008-12-10,8276.0,9.021115038865434,0.01980262729617973
Round,1.6,Very Good,J,VS1,EX,EX,1.01,GIA,60.8,59.0,Medium,None,2008-12-10,8277.0,9.021235862885396,0.47000362924573563
Princess,2.0,Good,J,VS1,EX,VG,1.05,GIA,76.3,76.0,None,None,2008-12-10,8282.0,9.021839764105513,0.6931471805599453
Round,1.5,Very Good,J,VS1,EX,EX,1.0,GIA,60.3,61.0,None,None,2008-12-10,8288.0,9.022563964499264,0.4054651081081644
Round,1.02,Ideal,D,VS2,EX,EX,1.0,GIA,61.8,55.0,Faint,None,2008-12-17,8296.0,9.023528749909364,0.01980262729617973
Round,1.7,Very Good,J,VS2,EX,EX,1.01,GIA,62.7,59.0,Faint,None,2008-12-10,8299.0,9.023890304598448,0.5306282510621704
Round,0.91,Very Good,D,VVS2,EX,EX,1.01,GIA,62.8,56.0,Medium,None,2008-12-10,8306.0,9.024733424190698,-0.09431067947124129
Round,1.21,Very Good,D,VS2,VG,EX,1.01,GIA,62.6,59.0,Medium Blue,None,2008-12-10,8307.0,9.02485381183907,0.1906203596086497
Round,1.0,Very Good,D,VS1,G,EX,1.01,GIA,63.6,59.0,Medium Blue,None,2008-12-10,8323.0,9.026778045746095,0.0
Round,1.15,Very Good,D,VS2,VG,EX,1.0,GIA,59.0,58.0,None,None,2008-12-18,8331.0,9.027738775974909,0.13976194237515863
Round,1.09,Ideal,D,VS2,VG,EX,1.0,GIA,60.6,57.0,None,None,2008-12-10,8334.0,9.0280988119824,0.08617769624105241
Round,1.51,Very Good,I,SI1,EX,EX,1.01,GIA,63.0,59.0,None,None,2008-12-11,8507.0,9.048644632975885,0.412109650826833
Round,1.29,Signature-Ideal,I,VVS2,EX,EX,1.01,GIA,61.4,56.0,None,None,2008-12-10,8517.0,9.04981944514108,0.25464221837358075
Princess,1.7,Good,I,VVS1,VG,G,1.1,GIA,76.9,73.0,None,None,2008-12-10,8517.0,9.04981944514108,0.5306282510621704
Round,1.51,Good,I,SI1,VG,VG,1.01,GIA,58.4,63.0,None,None,2008-12-18,8526.0,9.050875597325156,0.412109650826833
Round,1.5,Ideal,I,SI1,EX,EX,1.0,GIA,59.7,58.0,None,None,2008-12-11,8542.0,9.052750451401412,0.4054651081081644
Round,1.42,Very Good,I,VS2,VG,EX,1.01,GIA,58.8,60.0,None,None,2008-12-16,8547.0,9.053335623166017,0.35065687161316933
Round,1.3,Ideal,I,VVS1,EX,EX,1.01,GIA,61.4,55.0,Faint,None,2008-12-10,8548.0,9.053452616439039,0.26236426446749106
Emerald,1.52,Very Good,I,VVS1,VG,VG,1.15,GIA,60.4,69.0,None,Small,2008-12-10,8562.0,9.055089086704891,0.41871033485818504
Princess,1.51,Very Good,I,IF,G,G,1.03,GIA,69.9,74.0,None,None,2008-12-10,8567.0,9.055672891964043,0.412109650826833
Round,1.51,Very Good,I,SI1,VG,VG,1.01,GIA,63.6,58.0,Faint,None,2008-12-17,8568.0,9.055789612127585,0.412109650826833
Princess,1.54,Signature-Ideal,I,VS2,EX,VG,1.01,GIA,69.3,69.0,None,None,2008-12-10,8574.0,9.056489647157923,0.43178241642553783
Emerald,1.52,Good,G,VS2,VG,G,1.59,GIA,71.2,65.0,None,None,2008-12-10,8582.0,9.05742226555147,0.41871033485818504
Emerald,1.21,Signature-Ideal,G,VS1,EX,EX,1.3,GIA,66.7,64.0,None,Very Small,2008-12-10,8583.0,9.05753878171822,0.1906203596086497
